word,times_added,times_removed,net_change,absolute_change,survival_fraction
1991,3,3,0,6,0.0
thornton,3,3,0,6,0.0
originate,3,3,0,6,0.0
1542,3,3,0,6,0.0
oberlin,3,3,0,6,0.0
borders,3,3,0,6,0.0
warriors,3,3,0,6,0.0
1700,3,3,0,6,0.0
ya,3,3,0,6,0.0
eat,3,3,0,6,0.0
emerged,3,3,0,6,0.0
rhodesia,3,3,0,6,0.0
prompting,3,3,0,6,0.0
kyrgyzstan,3,3,0,6,0.0
better,3,3,0,6,0.0
andahuaylillas,3,3,0,6,0.0
prevent,3,3,0,6,0.0
58,3,3,0,6,0.0
mortality,3,3,0,6,0.0
confirmed,3,3,0,6,0.0
sugar,3,3,0,6,0.0
aquaculture,3,3,0,6,0.0
cater,3,3,0,6,0.0
zulu,1,1,0,2,0.0
providing,1,1,0,2,0.0
vigour,1,1,0,2,0.0
1546,3,3,0,6,0.0
1784,1,1,0,2,0.0
namibians,1,1,0,2,0.0
pop25,1,1,0,2,0.0
greenall,1,1,0,2,0.0
ventures,1,1,0,2,0.0
prompted,1,1,0,2,0.0
éboué,1,1,0,2,0.0
standardized,1,1,0,2,0.0
hostile,1,1,0,2,0.0
appears,3,3,0,6,0.0
chiefdoms,3,3,0,6,0.0
informal,1,1,0,2,0.0
commerce,3,3,0,6,0.0
explain,3,3,0,6,0.0
equal,3,3,0,6,0.0
achieve,3,3,0,6,0.0
243,3,3,0,6,0.0
aim,3,3,0,6,0.0
ref5,3,3,0,6,0.0
classical,3,3,0,6,0.0
posts,3,3,0,6,0.0
sheet,3,3,0,6,0.0
monopoly,3,3,0,6,0.0
equality,3,3,0,6,0.0
polynesia,3,3,0,6,0.0
vocal,3,3,0,6,0.0
mission,3,3,0,6,0.0
profound,3,3,0,6,0.0
huntington,1,1,0,2,0.0
thomson,1,1,0,2,0.0
subject,3,3,0,6,0.0
bartholomew,3,3,0,6,0.0
barbaric,3,3,0,6,0.0
famine,3,3,0,6,0.0
dorset,3,3,0,6,0.0
guard,3,3,0,6,0.0
47,3,3,0,6,0.0
maarten,3,3,0,6,0.0
simon,3,3,0,6,0.0
immigrated,3,3,0,6,0.0
enjoyed,3,3,0,6,0.0
chronological,3,3,0,6,0.0
germans,3,3,0,6,0.0
preservation,3,3,0,6,0.0
denmark,3,3,0,6,0.0
traveled,3,3,0,6,0.0
bugged,1,1,0,2,0.0
semantically,1,1,0,2,0.0
eurasians,3,3,0,6,0.0
congo,3,3,0,6,0.0
geographic,3,3,0,6,0.0
77,3,3,0,6,0.0
daron,3,3,0,6,0.0
bilingual,3,3,0,6,0.0
dual,3,3,0,6,0.0
955,3,3,0,6,0.0
pop6,3,3,0,6,0.0
essays,3,3,0,6,0.0
urarina,3,3,0,6,0.0
10th,3,3,0,6,0.0
stronger,3,3,0,6,0.0
focus,3,3,0,6,0.0
seychelles,3,3,0,6,0.0
nuevo,3,3,0,6,0.0
principle,3,3,0,6,0.0
troops,3,3,0,6,0.0
scotia,3,3,0,6,0.0
foot,3,3,0,6,0.0
crop,3,3,0,6,0.0
outbreaks,3,3,0,6,0.0
turkey,3,3,0,6,0.0
opened,3,3,0,6,0.0
presence,3,3,0,6,0.0
renewed,3,3,0,6,0.0
acquire,3,3,0,6,0.0
broad,3,3,0,6,0.0
christianization,3,3,0,6,0.0
1837,3,3,0,6,0.0
aground,3,3,0,6,0.0
capture,3,3,0,6,0.0
classification,3,3,0,6,0.0
tobacco,3,3,0,6,0.0
emergence,2,2,0,4,0.0
freely,2,2,0,4,0.0
onwards,2,2,0,4,0.0
perpetuating,2,2,0,4,0.0
stampede,2,2,0,4,0.0
blanket,2,2,0,4,0.0
0177,2,2,0,4,0.0
decoded,2,2,0,4,0.0
réunion,2,2,0,4,0.0
barrionuevo,2,2,0,4,0.0
cayambe,2,2,0,4,0.0
chileans,2,2,0,4,0.0
inconsistently,2,2,0,4,0.0
jaguar,2,2,0,4,0.0
wayuu,2,2,0,4,0.0
melting,2,2,0,4,0.0
percussive,2,2,0,4,0.0
establishes,2,2,0,4,0.0
milton,2,2,0,4,0.0
180px,2,2,0,4,0.0
tomatoes,2,2,0,4,0.0
essential,2,2,0,4,0.0
appropriation,2,2,0,4,0.0
quantum,2,2,0,4,0.0
172,2,2,0,4,0.0
otavalos,2,2,0,4,0.0
unintentionally,2,2,0,4,0.0
cayenne,2,2,0,4,0.0
traces,2,2,0,4,0.0
argentinian,2,2,0,4,0.0
shors,2,2,0,4,0.0
player,2,2,0,4,0.0
smallholder,2,2,0,4,0.0
minas,2,2,0,4,0.0
azores,2,2,0,4,0.0
rightfully,2,2,0,4,0.0
clothing,2,2,0,4,0.0
pop12,2,2,0,4,0.0
1858,2,2,0,4,0.0
pushing,2,2,0,4,0.0
378,2,2,0,4,0.0
intermarried,2,2,0,4,0.0
brazilwood,2,2,0,4,0.0
bushnell,2,2,0,4,0.0
precious,2,2,0,4,0.0
mopan,2,2,0,4,0.0
parry,1,1,0,2,0.0
honour,1,1,0,2,0.0
php,1,1,0,2,0.0
hokkaido,1,1,0,2,0.0
ellen,1,1,0,2,0.0
monkkey,1,1,0,2,0.0
daman,1,1,0,2,0.0
caledonia,2,2,0,4,0.0
asians,2,2,0,4,0.0
trumpet,2,2,0,4,0.0
kaqchikel,2,2,0,4,0.0
pilagá,2,2,0,4,0.0
militancy,2,2,0,4,0.0
actun,2,2,0,4,0.0
decision,2,2,0,4,0.0
quarters,2,2,0,4,0.0
mennonites,2,2,0,4,0.0
edición,2,2,0,4,0.0
99,2,2,0,4,0.0
gunpowder,2,2,0,4,0.0
115,2,2,0,4,0.0
micro,2,2,0,4,0.0
buffalo,2,2,0,4,0.0
diverged,2,2,0,4,0.0
layover,2,2,0,4,0.0
gran,2,2,0,4,0.0
omnivore,2,2,0,4,0.0
sacrifice,2,2,0,4,0.0
eqchi,2,2,0,4,0.0
solely,2,2,0,4,0.0
wiigwaasabak,2,2,0,4,0.0
hearing,2,2,0,4,0.0
promises,2,2,0,4,0.0
bukhara,1,1,0,2,0.0
mobilized,2,2,0,4,0.0
broke,2,2,0,4,0.0
frequency,2,2,0,4,0.0
quitirrisí,2,2,0,4,0.0
sac,2,2,0,4,0.0
silan,2,2,0,4,0.0
bloodlines,2,2,0,4,0.0
karafuto,1,1,0,2,0.0
contrary,1,1,0,2,0.0
wwii,1,1,0,2,0.0
mayo,1,1,0,2,0.0
cakchiquel,2,2,0,4,0.0
bermuda,2,2,0,4,0.0
palenque,2,2,0,4,0.0
kulusuk,2,2,0,4,0.0
survivors,2,2,0,4,0.0
svg,2,2,0,4,0.0
motivated,2,2,0,4,0.0
buying,2,2,0,4,0.0
authoritarian,2,2,0,4,0.0
portions,2,2,0,4,0.0
1677,2,2,0,4,0.0
space,2,2,0,4,0.0
pandemic,2,2,0,4,0.0
wixarika,2,2,0,4,0.0
dominated,2,2,0,4,0.0
primacy,2,2,0,4,0.0
originarios,2,2,0,4,0.0
92,2,2,0,4,0.0
reforms,2,2,0,4,0.0
loa,2,2,0,4,0.0
chad,2,2,0,4,0.0
fields,2,2,0,4,0.0
ngos,2,2,0,4,0.0
colours,2,2,0,4,0.0
jumping,2,2,0,4,0.0
eric,2,2,0,4,0.0
990,2,2,0,4,0.0
1633,2,2,0,4,0.0
textile,2,2,0,4,0.0
tahitian,2,2,0,4,0.0
elimination,2,2,0,4,0.0
qullasuyu,2,2,0,4,0.0
huayna,2,2,0,4,0.0
broken,2,2,0,4,0.0
hum,2,2,0,4,0.0
compass,2,2,0,4,0.0
jeffrey,2,2,0,4,0.0
naturalists,2,2,0,4,0.0
atlacatl,2,2,0,4,0.0
sayan,2,2,0,4,0.0
agro,2,2,0,4,0.0
growl,2,2,0,4,0.0
typically,2,2,0,4,0.0
1894,2,2,0,4,0.0
jungle,2,2,0,4,0.0
insisted,2,2,0,4,0.0
cliffs,2,2,0,4,0.0
merely,1,1,0,2,0.0
separable,1,1,0,2,0.0
disrespecting,1,1,0,2,0.0
palmyra,1,1,0,2,0.0
problems,1,1,0,2,0.0
uit,1,1,0,2,0.0
barbuda,1,1,0,2,0.0
organize,1,1,0,2,0.0
naturally,1,1,0,2,0.0
apply,2,2,0,4,0.0
caranqui,2,2,0,4,0.0
awá,2,2,0,4,0.0
entre,2,2,0,4,0.0
vote,2,2,0,4,0.0
butternut,2,2,0,4,0.0
ethnocentrism,2,2,0,4,0.0
urcid,2,2,0,4,0.0
dancing,2,2,0,4,0.0
sixth,2,2,0,4,0.0
suggested,2,2,0,4,0.0
lorenzo,2,2,0,4,0.0
selkup,2,2,0,4,0.0
hypotheses,2,2,0,4,0.0
250,2,2,0,4,0.0
preserve,2,2,0,4,0.0
1682,1,1,0,2,0.0
integral,1,1,0,2,0.0
1560s,1,1,0,2,0.0
landowners,2,2,0,4,0.0
hieroglyphics,2,2,0,4,0.0
ssp,2,2,0,4,0.0
facilitated,2,2,0,4,0.0
naia,2,2,0,4,0.0
greece,2,2,0,4,0.0
darkness,1,1,0,2,0.0
interior,2,2,0,4,0.0
craniology,2,2,0,4,0.0
asserting,2,2,0,4,0.0
orientalism,2,2,0,4,0.0
office,2,2,0,4,0.0
quitus,2,2,0,4,0.0
importation,2,2,0,4,0.0
chachi,2,2,0,4,0.0
1754,2,2,0,4,0.0
pjm,1,1,0,2,0.0
tiến,1,1,0,2,0.0
autonómica,2,2,0,4,0.0
1880s,2,2,0,4,0.0
situations,2,2,0,4,0.0
pemon,2,2,0,4,0.0
acorn,2,2,0,4,0.0
diálogos,2,2,0,4,0.0
reference,2,2,0,4,0.0
christianity,2,2,0,4,0.0
serampore,2,2,0,4,0.0
escritura,2,2,0,4,0.0
narváez,2,2,0,4,0.0
pop17,2,2,0,4,0.0
method,2,2,0,4,0.0
metropolitan,2,2,0,4,0.0
region17,2,2,0,4,0.0
medin,2,2,0,4,0.0
ontario,2,2,0,4,0.0
rapistss,2,2,0,4,0.0
consistent,2,2,0,4,0.0
ulap,2,2,0,4,0.0
essequibo,2,2,0,4,0.0
nazarova,2,2,0,4,0.0
homelands,2,2,0,4,0.0
cafe,2,2,0,4,0.0
pool,2,2,0,4,0.0
invasion,2,2,0,4,0.0
ftc,2,2,0,4,0.0
werre,1,1,0,2,0.0
luigi,1,1,0,2,0.0
barbadian,1,1,0,2,0.0
cass,1,1,0,2,0.0
vary,1,1,0,2,0.0
inspecting,1,1,0,2,0.0
lindqvist,1,1,0,2,0.0
phenotypic,2,2,0,4,0.0
clark,1,1,0,2,0.0
lithuania,1,1,0,2,0.0
banker,1,1,0,2,0.0
sobecki,1,1,0,2,0.0
driscoll,1,1,0,2,0.0
coastline,2,2,0,4,0.0
glyptodont,2,2,0,4,0.0
studied,2,2,0,4,0.0
kalinago,2,2,0,4,0.0
hybrid,2,2,0,4,0.0
labrador,2,2,0,4,0.0
federation,1,1,0,2,0.0
resting_place,2,2,0,4,0.0
leone,2,2,0,4,0.0
inscriptions,2,2,0,4,0.0
relaxing,2,2,0,4,0.0
formalidad,2,2,0,4,0.0
cacaopera,2,2,0,4,0.0
1454,2,2,0,4,0.0
1627,2,2,0,4,0.0
presenting,2,2,0,4,0.0
elect,2,2,0,4,0.0
ideology,2,2,0,4,0.0
siona,2,2,0,4,0.0
cabécar,2,2,0,4,0.0
slang,2,2,0,4,0.0
maltreatment,2,2,0,4,0.0
plots,2,2,0,4,0.0
sitio,2,2,0,4,0.0
southeast,2,2,0,4,0.0
elaborate,2,2,0,4,0.0
scientist,2,2,0,4,0.0
semirechye,2,2,0,4,0.0
xr1a,2,2,0,4,0.0
philadelphia,2,2,0,4,0.0
errors,2,2,0,4,0.0
dissent,2,2,0,4,0.0
cdi,2,2,0,4,0.0
otomi,2,2,0,4,0.0
citation,2,2,0,4,0.0
ferdinand,2,2,0,4,0.0
ministerio,2,2,0,4,0.0
obsolete,2,2,0,4,0.0
preface,2,2,0,4,0.0
lingüísticos,2,2,0,4,0.0
sustainable,2,2,0,4,0.0
balmis,2,2,0,4,0.0
depicts,2,2,0,4,0.0
weaker,2,2,0,4,0.0
viz,2,2,0,4,0.0
recognises,2,2,0,4,0.0
defining,2,2,0,4,0.0
teenage,2,2,0,4,0.0
tepary,2,2,0,4,0.0
1350,2,2,0,4,0.0
elite,2,2,0,4,0.0
austro,2,2,0,4,0.0
ambassador,2,2,0,4,0.0
fiji,2,2,0,4,0.0
duke,2,2,0,4,0.0
kashani,2,2,0,4,0.0
1524,2,2,0,4,0.0
cachet,2,2,0,4,0.0
pumpkins,2,2,0,4,0.0
hippopotamus,2,2,0,4,0.0
guambía,2,2,0,4,0.0
report,2,2,0,4,0.0
fruit,2,2,0,4,0.0
participated,2,2,0,4,0.0
bartholomewsister,2,2,0,4,0.0
tenure,2,2,0,4,0.0
matrilineal,2,2,0,4,0.0
eclac,2,2,0,4,0.0
mendoza,2,2,0,4,0.0
tla,2,2,0,4,0.0
1974,2,2,0,4,0.0
grouping,2,2,0,4,0.0
bribri,2,2,0,4,0.0
kegore,2,2,0,4,0.0
forbade,2,2,0,4,0.0
confined,2,2,0,4,0.0
parents,2,2,0,4,0.0
lencas,2,2,0,4,0.0
region18,2,2,0,4,0.0
leadership,2,2,0,4,0.0
isa,2,2,0,4,0.0
1050,2,2,0,4,0.0
ref18,2,2,0,4,0.0
draw,2,2,0,4,0.0
skills,2,2,0,4,0.0
autónoma,2,2,0,4,0.0
pineapples,2,2,0,4,0.0
green,2,2,0,4,0.0
yup,2,2,0,4,0.0
oceans,2,2,0,4,0.0
wool,2,2,0,4,0.0
817,2,2,0,4,0.0
colour,2,2,0,4,0.0
puritans,2,2,0,4,0.0
herbs,2,2,0,4,0.0
chicle,2,2,0,4,0.0
geometrical,2,2,0,4,0.0
reputation,2,2,0,4,0.0
weathered,2,2,0,4,0.0
jamil,2,2,0,4,0.0
329,2,2,0,4,0.0
issues,2,2,0,4,0.0
alphabetic,2,2,0,4,0.0
1658,2,2,0,4,0.0
itza,2,2,0,4,0.0
treated,2,2,0,4,0.0
flute,2,2,0,4,0.0
logographic,2,2,0,4,0.0
economies,2,2,0,4,0.0
prerogative,2,2,0,4,0.0
cultivars,2,2,0,4,0.0
looking,2,2,0,4,0.0
region22,2,2,0,4,0.0
socialist,2,2,0,4,0.0
teosinte,2,2,0,4,0.0
radiocarbon,2,2,0,4,0.0
jewels,2,2,0,4,0.0
economically,2,2,0,4,0.0
experience,2,2,0,4,0.0
reflected,2,2,0,4,0.0
bishop,2,2,0,4,0.0
posing,2,2,0,4,0.0
mixture,2,2,0,4,0.0
drumming,2,2,0,4,0.0
malay,2,2,0,4,0.0
maxima,2,2,0,4,0.0
verde,2,2,0,4,0.0
identifies,2,2,0,4,0.0
dynasties,2,2,0,4,0.0
correspond,2,2,0,4,0.0
immunities,2,2,0,4,0.0
rejected,2,2,0,4,0.0
application,2,2,0,4,0.0
uneven,2,2,0,4,0.0
sort,2,2,0,4,0.0
bone,2,2,0,4,0.0
logograms,2,2,0,4,0.0
tip,2,2,0,4,0.0
virus,2,2,0,4,0.0
empowered,2,2,0,4,0.0
supplement,2,2,0,4,0.0
region12,2,2,0,4,0.0
autonomous,2,2,0,4,0.0
ref19,2,2,0,4,0.0
depopulation,2,2,0,4,0.0
populous,2,2,0,4,0.0
constitutional,4,4,0,8,0.0
warring,4,4,0,8,0.0
obtained,4,4,0,8,0.0
shaped,4,4,0,8,0.0
adult,4,4,0,8,0.0
1634,4,4,0,8,0.0
disputed,4,4,0,8,0.0
isolated,4,4,0,8,0.0
increase,4,4,0,8,0.0
wood,4,4,0,8,0.0
hi,3,3,0,6,0.0
conaie,4,4,0,8,0.0
longer,4,4,0,8,0.0
cochabamba,4,4,0,8,0.0
1995,4,4,0,8,0.0
schematic,4,4,0,8,0.0
charrúa,4,4,0,8,0.0
cotton,4,4,0,8,0.0
pervasive,4,4,0,8,0.0
reform,4,4,0,8,0.0
62,4,4,0,8,0.0
captured,4,4,0,8,0.0
flow,4,4,0,8,0.0
1978,4,4,0,8,0.0
tariff,4,4,0,8,0.0
tsimshian,4,4,0,8,0.0
autosomal,4,4,0,8,0.0
academic,4,4,0,8,0.0
tuberosum,4,4,0,8,0.0
1760,4,4,0,8,0.0
amazonian,4,4,0,8,0.0
quickly,4,4,0,8,0.0
subjects,4,4,0,8,0.0
crow,4,4,0,8,0.0
mean,4,4,0,8,0.0
josé,4,4,0,8,0.0
kichwa,4,4,0,8,0.0
haplogroup,4,4,0,8,0.0
1618,4,4,0,8,0.0
ina,4,4,0,8,0.0
expanding,4,4,0,8,0.0
haida,4,4,0,8,0.0
conquista,4,4,0,8,0.0
valladolid,4,4,0,8,0.0
sound,4,4,0,8,0.0
transform,4,4,0,8,0.0
professor,4,4,0,8,0.0
thanks,4,4,0,8,0.0
x2a,4,4,0,8,0.0
represent,4,4,0,8,0.0
desierto,4,4,0,8,0.0
benefit,4,4,0,8,0.0
cf,4,4,0,8,0.0
hawaiian,4,4,0,8,0.0
ik,4,4,0,8,0.0
accounts,4,4,0,8,0.0
alt,4,4,0,8,0.0
helping,4,4,0,8,0.0
projects,4,4,0,8,0.0
derogatory,4,4,0,8,0.0
ethnically,4,4,0,8,0.0
nahuas,4,4,0,8,0.0
artifacts,4,4,0,8,0.0
hypothesis,4,4,0,8,0.0
histoire,4,4,0,8,0.0
chromosome,4,4,0,8,0.0
scheduling,4,4,0,8,0.0
barbados,4,4,0,8,0.0
families,4,4,0,8,0.0
reinforced,4,4,0,8,0.0
thev,1,1,0,2,0.0
cove,1,1,0,2,0.0
olivier,1,1,0,2,0.0
boi,1,1,0,2,0.0
coloñial,1,1,0,2,0.0
tignor,1,1,0,2,0.0
liberals,1,1,0,2,0.0
identities,1,1,0,2,0.0
1167,1,1,0,2,0.0
majorities,4,4,0,8,0.0
cl,1,1,0,2,0.0
hindu,1,1,0,2,0.0
tsuu,4,4,0,8,0.0
garifuna,4,4,0,8,0.0
tordesillas,4,4,0,8,0.0
enriquillo,4,4,0,8,0.0
combined,4,4,0,8,0.0
1619,4,4,0,8,0.0
kmaq,4,4,0,8,0.0
built,4,4,0,8,0.0
possible,4,4,0,8,0.0
settlemente,1,1,0,2,0.0
guantánamo,1,1,0,2,0.0
cavalry,1,1,0,2,0.0
reservations,4,4,0,8,0.0
322,4,4,0,8,0.0
mam,4,4,0,8,0.0
consist,4,4,0,8,0.0
cultivation,4,4,0,8,0.0
joão,4,4,0,8,0.0
medical,4,4,0,8,0.0
norwegian,4,4,0,8,0.0
anzick,4,4,0,8,0.0
potatoes,4,4,0,8,0.0
sheets,4,4,0,8,0.0
focused,4,4,0,8,0.0
1651,4,4,0,8,0.0
varieties,4,4,0,8,0.0
1512,4,4,0,8,0.0
considering,4,4,0,8,0.0
nth,4,4,0,8,0.0
closely,4,4,0,8,0.0
typical,4,4,0,8,0.0
difficult,4,4,0,8,0.0
drums,4,4,0,8,0.0
solanum,4,4,0,8,0.0
mestizaje,4,4,0,8,0.0
struggle,4,4,0,8,0.0
occupy,4,4,0,8,0.0
easily,4,4,0,8,0.0
survive,4,4,0,8,0.0
limited,4,4,0,8,0.0
scribes,4,4,0,8,0.0
ref4,4,4,0,8,0.0
raven,4,4,0,8,0.0
sites,1,1,0,2,0.0
bison,4,4,0,8,0.0
settle,4,4,0,8,0.0
mari,1,1,0,2,0.0
inegi,1,1,0,2,0.0
thirds,1,1,0,2,0.0
gun,1,1,0,2,0.0
mutterings,1,1,0,2,0.0
pavla,1,1,0,2,0.0
irish,1,1,0,2,0.0
trump,1,1,0,2,0.0
signs,1,1,0,2,0.0
exposition,4,4,0,8,0.0
diaguita,4,4,0,8,0.0
criteria,4,4,0,8,0.0
pottery,4,4,0,8,0.0
birthplace,4,4,0,8,0.0
1498,4,4,0,8,0.0
notion,4,4,0,8,0.0
shown,4,4,0,8,0.0
genetics,4,4,0,8,0.0
falling,4,4,0,8,0.0
overwhelmingly,4,4,0,8,0.0
pictorial,4,4,0,8,0.0
tended,4,4,0,8,0.0
1970s,4,4,0,8,0.0
oriente,4,4,0,8,0.0
eskimo,4,4,0,8,0.0
caras,4,4,0,8,0.0
1953,4,4,0,8,0.0
approx,4,4,0,8,0.0
seville,4,4,0,8,0.0
lasted,4,4,0,8,0.0
background,4,4,0,8,0.0
weekday,4,4,0,8,0.0
fiddle,4,4,0,8,0.0
salvadoran,4,4,0,8,0.0
run,4,4,0,8,0.0
1518,4,4,0,8,0.0
derecha,4,4,0,8,0.0
cuzcatlan,4,4,0,8,0.0
step,4,4,0,8,0.0
eng,1,1,0,2,0.0
finds,1,1,0,2,0.0
gob,1,1,0,2,0.0
penetration,1,1,0,2,0.0
mercy,1,1,0,2,0.0
february,4,4,0,8,0.0
migrate,1,1,0,2,0.0
brains,1,1,0,2,0.0
1690s,1,1,0,2,0.0
tony,1,1,0,2,0.0
faith,1,1,0,2,0.0
enslave,1,1,0,2,0.0
hard,1,1,0,2,0.0
cassava,4,4,0,8,0.0
frontpagemag,4,4,0,8,0.0
exhibition,4,4,0,8,0.0
1665,4,4,0,8,0.0
ginés,1,1,0,2,0.0
freed,1,1,0,2,0.0
loyalty,5,5,0,10,0.0
1818,5,5,0,10,0.0
adults,5,5,0,10,0.0
kubal,5,5,0,10,0.0
proving,5,5,0,10,0.0
labelling,5,5,0,10,0.0
planned,5,5,0,10,0.0
acts,5,5,0,10,0.0
choose,5,5,0,10,0.0
batho,4,4,0,8,0.0
tremble,5,5,0,10,0.0
pageant,5,5,0,10,0.0
relative,5,5,0,10,0.0
museum,5,5,0,10,0.0
statewide,5,5,0,10,0.0
district,5,5,0,10,0.0
culturas,5,5,0,10,0.0
animal,5,5,0,10,0.0
william,5,5,0,10,0.0
accompanying,5,5,0,10,0.0
civilian,5,5,0,10,0.0
rewriting,5,5,0,10,0.0
poets,5,5,0,10,0.0
liner,5,5,0,10,0.0
repay,5,5,0,10,0.0
fierce,5,5,0,10,0.0
89,5,5,0,10,0.0
asiatic,5,5,0,10,0.0
theodor,5,5,0,10,0.0
335,5,5,0,10,0.0
das,5,5,0,10,0.0
probably,5,5,0,10,0.0
kyrgyz,1,1,0,2,0.0
themes,5,5,0,10,0.0
wake,1,1,0,2,0.0
vid,1,1,0,2,0.0
1684,1,1,0,2,0.0
barcelona,1,1,0,2,0.0
kiple,1,1,0,2,0.0
ingushetia,1,1,0,2,0.0
interview,1,1,0,2,0.0
getz,1,1,0,2,0.0
historiographies,1,1,0,2,0.0
stresses,1,1,0,2,0.0
clash,5,5,0,10,0.0
310,5,5,0,10,0.0
honolulu,5,5,0,10,0.0
operate,5,5,0,10,0.0
benefits,5,5,0,10,0.0
budget,1,1,0,2,0.0
anguilla,1,1,0,2,0.0
mandates,1,1,0,2,0.0
ha,1,1,0,2,0.0
1662,1,1,0,2,0.0
bronze,1,1,0,2,0.0
navale,5,5,0,10,0.0
circassian,1,1,0,2,0.0
flocked,1,1,0,2,0.0
populationrobert,1,1,0,2,0.0
operation,1,1,0,2,0.0
ehess,1,1,0,2,0.0
1544,1,1,0,2,0.0
paragraph,5,5,0,10,0.0
traction,5,5,0,10,0.0
angelo,5,5,0,10,0.0
statute,5,5,0,10,0.0
1969,5,5,0,10,0.0
fortuny,1,1,0,2,0.0
exchanges,5,5,0,10,0.0
finding,5,5,0,10,0.0
brevísima,5,5,0,10,0.0
cartographers,5,5,0,10,0.0
sent,5,5,0,10,0.0
overshadowed,5,5,0,10,0.0
companhia,5,5,0,10,0.0
necessity,5,5,0,10,0.0
masked,5,5,0,10,0.0
documentary,5,5,0,10,0.0
worldwide,5,5,0,10,0.0
sultanate,1,1,0,2,0.0
bid,5,5,0,10,0.0
025,5,5,0,10,0.0
aporrea,5,5,0,10,0.0
moritz,5,5,0,10,0.0
districts,5,5,0,10,0.0
italians,5,5,0,10,0.0
quin,5,5,0,10,0.0
accordance,5,5,0,10,0.0
court,5,5,0,10,0.0
edge,5,5,0,10,0.0
distressing,1,1,0,2,0.0
agreement,4,4,0,8,0.0
finland,4,4,0,8,0.0
script,4,4,0,8,0.0
saraguro,4,4,0,8,0.0
recognizing,4,4,0,8,0.0
equus,4,4,0,8,0.0
noce,5,5,0,10,0.0
speroni,5,5,0,10,0.0
teach,5,5,0,10,0.0
republicans,5,5,0,10,0.0
nowadays,5,5,0,10,0.0
forces,5,5,0,10,0.0
letras,5,5,0,10,0.0
haudenosaunee,4,4,0,8,0.0
urban,4,4,0,8,0.0
turned,4,4,0,8,0.0
slavs,4,4,0,8,0.0
advantage,4,4,0,8,0.0
82,4,4,0,8,0.0
establishment,4,4,0,8,0.0
geographers,4,4,0,8,0.0
addressed,5,5,0,10,0.0
wednesday,5,5,0,10,0.0
region4,4,4,0,8,0.0
1620,1,1,0,2,0.0
reaching,1,1,0,2,0.0
decreased,1,1,0,2,0.0
gladstone,1,1,0,2,0.0
styrofoam,1,1,0,2,0.0
males,1,1,0,2,0.0
populationel,1,1,0,2,0.0
heather,1,1,0,2,0.0
terrible,1,1,0,2,0.0
summary,4,4,0,8,0.0
populationamerican,1,1,0,2,0.0
bullhe,1,1,0,2,0.0
nomadic,4,4,0,8,0.0
involved,4,4,0,8,0.0
1794,4,4,0,8,0.0
greed,5,5,0,10,0.0
teachers,5,5,0,10,0.0
stanford,5,5,0,10,0.0
terminology,4,4,0,8,0.0
expand,4,4,0,8,0.0
panchimalco,4,4,0,8,0.0
gaspar,1,1,0,2,0.0
driven,5,5,0,10,0.0
ignorance,5,5,0,10,0.0
clear,5,5,0,10,0.0
abstain,5,5,0,10,0.0
enshrined,5,5,0,10,0.0
selection,5,5,0,10,0.0
1584,5,5,0,10,0.0
range,5,5,0,10,0.0
strangest,5,5,0,10,0.0
rosada,5,5,0,10,0.0
interrelated,5,5,0,10,0.0
harrison,5,5,0,10,0.0
individual,5,5,0,10,0.0
1866,5,5,0,10,0.0
think,5,5,0,10,0.0
widening,1,1,0,2,0.0
quantities,1,1,0,2,0.0
sparked,1,1,0,2,0.0
influences,5,5,0,10,0.0
rallying,5,5,0,10,0.0
nationalism,5,5,0,10,0.0
weiser,5,5,0,10,0.0
boasts,5,5,0,10,0.0
details,5,5,0,10,0.0
belonging,5,5,0,10,0.0
fertile,5,5,0,10,0.0
tens,5,5,0,10,0.0
authorized,5,5,0,10,0.0
1868,5,5,0,10,0.0
delano,5,5,0,10,0.0
leaving,5,5,0,10,0.0
strands,5,5,0,10,0.0
centre,5,5,0,10,0.0
rich,5,5,0,10,0.0
um,5,5,0,10,0.0
activity,5,5,0,10,0.0
heirs,5,5,0,10,0.0
alliance,5,5,0,10,0.0
media,5,5,0,10,0.0
revised,5,5,0,10,0.0
story,5,5,0,10,0.0
rarely,5,5,0,10,0.0
landscape,5,5,0,10,0.0
relación,5,5,0,10,0.0
exactly,5,5,0,10,0.0
knocked,5,5,0,10,0.0
insults,5,5,0,10,0.0
222222,1,1,0,2,0.0
shut,1,1,0,2,0.0
saturday,1,1,0,2,0.0
mayn,1,1,0,2,0.0
standards,1,1,0,2,0.0
heart,1,1,0,2,0.0
universalism,3,3,0,6,0.0
koryak,3,3,0,6,0.0
elements,3,3,0,6,0.0
planning,3,3,0,6,0.0
departments,4,4,0,8,0.0
advocates,3,3,0,6,0.0
cosmology,3,3,0,6,0.0
counting,3,3,0,6,0.0
gay,3,3,0,6,0.0
1689,3,3,0,6,0.0
ref11,3,3,0,6,0.0
pop1,3,3,0,6,0.0
douglas,3,3,0,6,0.0
relationships,3,3,0,6,0.0
composition,3,3,0,6,0.0
liberal,3,3,0,6,0.0
launched,3,3,0,6,0.0
prisoners,3,3,0,6,0.0
fatal,3,3,0,6,0.0
1680,3,3,0,6,0.0
helped,3,3,0,6,0.0
meticulously,1,1,0,2,0.0
robbing,1,1,0,2,0.0
note,3,3,0,6,0.0
espagnols,3,3,0,6,0.0
